RU1801,sell,1684 ,13555 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1685 ,13320 ,45 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,1695 ,13740 ,43 ,25 ,25 ,1 ,close,1695 ,13740 ,1695 ,13765 ,1075 
RU1801,sell,1707 ,13610 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1708 ,13610 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1709 ,13610 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1710 ,13210 ,45 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,1731 ,13750 ,43 ,25 ,25 ,1 ,close,1731 ,13750 ,1731 ,13775 ,1075 
RU1801,buy,1801 ,13505 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,1802 ,13505 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,1803 ,13505 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,1804 ,13505 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,1805 ,13690 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,1837 ,13575 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,1838 ,13655 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1895 ,13260 ,45 ,25 ,25 ,1 ,close,1895 ,13260 ,1898 ,13235 ,-1125 
RU1801,sell,1901 ,13150 ,45 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,1934 ,13380 ,44 ,25 ,25 ,1 ,close,1934 ,13380 ,1935 ,13405 ,1100 
RU1801,sell,1991 ,13740 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,1992 ,13640 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,2001 ,13675 ,43 ,25 ,25 ,1 ,close,2001 ,13675 ,2010 ,13650 ,-1075 
RU1801,buy,2016 ,13770 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2017 ,14080 ,42 ,25 ,25 ,1 ,close,2017 ,14080 ,2017 ,14055 ,-1050 
RU1801,buy,2019 ,14080 ,42 ,25 ,25 ,1 ,close,2019 ,14080 ,2019 ,14105 ,1050 
RU1801,buy,2020 ,14120 ,42 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2032 ,14145 ,42 ,25 ,25 ,1 ,close,2032 ,14145 ,2032 ,14170 ,1050 
RU1801,buy,2098 ,14040 ,42 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2099 ,14140 ,42 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2125 ,13955 ,42 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2154 ,13890 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2155 ,13890 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2156 ,13890 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2157 ,13890 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,sell,2206 ,13400 ,44 ,25 ,25 ,1 ,close,2206 ,13400 ,2207 ,13375 ,1100 
RU1801,buy,2303 ,13360 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2304 ,13410 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2332 ,13310 ,45 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2341 ,13310 ,45 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2360 ,13430 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2361 ,13430 ,44 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2362 ,13785 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
RU1801,buy,2395 ,13905 ,43 ,25 ,25 ,1 ,retreat,0 ,0 ,0 ,0 ,0 
